Wall time,Step,Value
1510781789.8567832,58719,103.61226654052734
1510781791.8442526,58746,103.90380859375
1510781793.0351777,58763,106.31119537353516
1510781794.8116436,58788,103.73430633544922
1510781812.7983563,59014,106.1609115600586
1510781813.9353557,59030,103.27257537841797
1510781814.375139,59036,103.67445373535156
1510781830.6487346,59264,102.83561706542969
1510781834.011096,59311,103.15674591064453
1510781843.439784,59432,104.95523834228516
1510781858.0360613,59624,104.0320053100586
1510781859.1810796,59640,107.42533874511719
1510781861.343888,59670,108.03813171386719
1510781866.3743763,59737,102.9222183227539
1510781867.4833155,59751,103.18405151367188
1510781891.9820905,60086,105.22888946533203
1510781899.2912376,60179,104.89823913574219
1510781899.7675622,60185,103.80745697021484
1510781901.623415,60207,104.64720916748047
1510781908.6184626,60297,102.7753677368164
1510781922.4553986,60475,104.07666778564453
1510781924.4393003,60503,104.9892807006836
1510781930.880221,60596,106.12627410888672
1510781936.0432386,60671,110.27750396728516
1510781969.2938464,61122,103.07755279541016
1510781975.46593,61205,109.19599914550781
1510781980.9277363,61276,104.46830749511719
1510781988.729145,61373,104.63739013671875
1510781989.6453805,61385,104.50083923339844
1510781993.672139,61438,104.32534790039062
1510782001.0706997,61534,104.18531799316406
1510782012.616385,61680,102.67121887207031
1510782047.2291648,62139,101.74048614501953
1510782053.4417255,62219,107.52870178222656
1510782076.687537,62516,103.44465637207031
1510782078.904239,62547,102.74805450439453
1510782079.4705787,62555,102.83224487304688
1510782103.977419,62874,102.45039367675781
1510782116.295062,63024,104.74810791015625
1510782131.2187972,63220,108.78922271728516
1510782142.616655,63358,104.7601318359375
1510782148.8670082,63428,102.54045867919922
1510782148.9960947,63429,102.91228485107422
1510782156.28693,63513,105.05387115478516
1510782167.7312348,63671,108.5462417602539
1510782175.8782353,63781,103.07526397705078
1510782182.1335142,63865,103.77528381347656
1510782191.7660508,63988,107.98921966552734
1510782200.5469475,64098,106.65232849121094
1510782207.234879,64173,103.65462493896484
1510782211.2639117,64225,104.00362396240234
1510782233.1977296,64511,109.5045394897461
1510782233.92208,64521,103.16279602050781
1510782234.0685751,64523,103.14088439941406
1510782246.6898477,64687,107.12318420410156
1510782262.5774953,64889,103.69512176513672
1510782270.1552603,64989,104.31753540039062
1510782271.0207841,65000,103.772216796875
1510782275.3803964,65054,111.25704956054688
1510782290.0111468,65245,108.31318664550781
1510782292.1102574,65274,108.92318725585938
1510782293.4660387,65292,102.6160888671875
1510782299.2903888,65375,103.67858123779297
